Label,Message
0,congratulations ore mo owo wa enjoy wish many happy moments fro wherever go
0,want kiss feel next
0,hey still gym
0,thanks honey great day
0,dude got haircut breezy
0,take small dose tablet fever
0,life means lot love life love people life world calls friends call world ge
0,dun need use dial juz open da browser surf
0,oh really perform write paper go movie home midnight huh
0,kkhow sister kids
0,dizzamn aight ill ask suitemates get back
0,one
0,checking
0,say fantastic chance anything need bigger life lift losing live think would first person die
0,petey boy whereare friendsare thekingshead come canlove nic
0,several sir
0,desires going doctor liver get bit stylish get ur hair managed thats
0,looked addie goes back monday sucks
0,prob send email
1,guaranteed £1000 cash £2000 prize claim yr prize call customer service representative 08714712379 10am7pm cost 10p
0,lol alright thinkin haha
0,got seventeen pounds seven hundred ml hope ok
0,seriously tell exact words right
0,one best dialogue cute reltnship wen die dont come near body bcoz hands may come wipe ur tears timegud ni8
0,alright ill make sure car back tonight
0,except theres chick huge boobs
0,ok lor reaching message
0,time get
0,gobi arts college
0,come aftr ltdecimalgt cleaning house
0,want sent ltgt mesages today thats sorry hurts
0,superior telling friday leave department except oursso leave youany way call waheed fathima hr conform
0,happen dear tell
0,yar lor actually quite fast cos da ge slow wat haha
0,shes good wondering wont say hi shes smiling coping long distance
0,whats house beer
0,come get quite diff guess rite
1,orange customer may claim free camera phone upgrade loyalty call 0207 153 9996 offer ends 14thmarch tcs apply optout availa
0,ok leave need ask
0,im actor work work evening sleep late since im unemployed moment always sleep late youre unemployed every day saturday
0,lara said loan ltgt
0,skallis wont play first two odi
1,hmv bonus special 500 pounds genuine hmv vouchers answer easy questions play send hmv 86688 infowww100percentrealcom
0,yeshere tv always available work place
0,youwhen wil reach
0,ohi asked fun hahatake care
0,thats honeymoon outfit
1,registered subscriber yr draw £100 gift voucher entered receipt correct ans next olympics txt ans 80062
1,ur chance win £250 cash every wk txt action 80608 tscs wwwmovietriviatv custcare 08712405022 1x150pwk
0,stuff sell ill tell
0,shall send exe mail id
0,sent scream moan bed princess
0,shb ok lor thanx
0,ugh leg hurts musta overdid mon
0,wonderful okors great month cherish guys wish well day mojibiola
0,aiyah ok wat long got improve already wat
0,thanks lovely wisheds rock
0,wont move morphine
0,impossible argue always treats like sub like never released remind necessary
0,nightswe nt staying port step liaotoo ex
0,ok another number
0,shall ask one thing dont mistake
0,living simple loving also simple laughing simple winning tooo simple simple difficult gud nte
0,it‘s £6 get ok
0,excellent wish together right
0,love want flood pretty pussy cum
0,wylie tampa sarasota
1,88066 lost £12 help
1,urgent ur £500 guaranteed award still unclaimed call 09066368327 closingdate040902 claimcode m39m51 £150pmmorefrommobile2bremovedmobypobox734ls27yf
0,wondering would okay call uncle john let know things nigeria ltgt dollars 2years sent know strain plan pay back every dime gives every dime expect anything practical something like
0,ofcourse also upload songs
0,havent decided yet eh
0,think wrong number
0,text youre way
0,ok anyway need change said
1,eastenders tv quiz flower dot compare violet tulip lily txt 84025 chance win £100 cash wkent150p16
0,look da lib got stuff havent finish yet
0,frndship like needle clock though clock nt able met evn meetitz 4few seconds bt alwys stay conected gud 9t
0,got xmas radio times get
0,ok dear call chechi
0,calls later afternoon onwords mtnl service get problem south mumbai hear cannt listen
0,cool fun practicing making babies
0,ya srsly better yi tho
0,forget tell want need crave love sweet arabian steed mmmmmm yummy
1,bloomberg message center 447797706009 wait apply future httpcareers bloombergcom
1,free messagethanks using auction subscription service 18 150pmsgrcvd skip auction txt unsubscribe txt stop customercare 08718726270
0,come search tat vidnot finishd
1,january male sale hot gay chat cheaper call 08709222922 national rate 15pmin cheap 78pmin peak stop texts call 08712460324 10pmin
0,cant dont number
0,youve always brainy one
0,type stuff sing
0,haha money leh later got go tuition haha looking empty slots driving lessons
0,home watching tv lor
0,hes gonna worry nothing wont give money use
0,shoot im docs waiting room
0,keng rocking ashes
0,yes thats texted pshewmissing much
0,moment dayhas valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish find todaygood morning
0,hello ucall wen finish wrki fancy meetin wiv tonite need break dabooks hrs last nite2 today wrk
0,stop calling everyone saying might cancer throat hurts talk cant answering everyones calls get one call im babysitting monday
0,hi chikku send nice msgs
0,wen ur free come home also tel vikky hav sent mail also better come evening il free today aftr 6pm
0,seems unnecessarily affectionate
0,save stress person dorm account send account details money sent
0,wan go doctor
0,going send
0,pleased inform application airtel broadband processed successfully installation happen within days
0,mm asked call radio
0,ok enjoy home
0,busy trying finish new year looking forward finally meeting
0,yes dont care need bad princess
0,india win level series means record
1,six chances win cash 100 20000 pounds txt csh11 send 87575 cost 150pday 6days 16 tsandcs apply reply hl info
0,get door im
0,town alone
0,hostbased idps linux systems
0,hi dear call urgnt dont know whats problem dont want work problem least tell wating reply
0,lost 10 kilos today
1,themobhit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaperall free
0,good afternoon love goes day sleep hope well boytoy think
0,eat old airport road 630 oredi got lot pple
0,1s reach home call
0,xmas story peace xmas msg love xmas miracle jesus hav blessed month ahead amp wish merry xmas
0,tomarrow final hearing laptop case cant
1,good luck draw takes place 28th feb 06 good luck removal send stop 87239 customer services 08708034412
0,geeeee love much barely stand
0,come got nothing
0,ages hows abj
0,shopping eh ger toking abt syd lehhaha
0,well know mean texting
0,wat
0,okay booked already including one bugis
0,reach orchard already wan go buy tickets first
0,din tell jus 420
0,said went back bed cant sleep anything
0,gwr
0,rajipls favour pls convey birthday wishes nimya pls today birthday
1,upgrdcentre orange customer may claim free camera phone upgrade loyalty call 0207 153 9153 offer ends 26th july tcs apply optout available
0,wewa 130 iriver 255 128 mb
0,hello yeah ive got bath need hair ill come im done yeah
0,depends individual lor hair dresser say pretty parents say look gong kaypoh also dunno wat collecting
0,number sir
0,feb ltgt love day send dis ur valued frnds evn comes back ull gt married person luv ignore dis lose ur luv evr
0,thank much selflessness love plenty
0,yeah think use gt atm register sure theres anyway help let know sure ready
0,never lei lazy got wat dat day send da url cant work one
0,tmr brin lar aiya later come lar mayb neva set properly got da help sheet wif
0,hey babe doin wot 2nite love annie
1,lookatme thanks purchase video clip lookatme youve charged 35p think better send video mmsto 32323
0,yeh indians nice tho kane bit shud go drink sometime soon mite hav go da works laugh soon love pete
0,reverse cheating mathematics
0,real getting yo need tickets one jacket im done already used multis
0,esplanade lor else
1,msg mobile content order resent previous attempt failed due network error queries customersqueriesnetvisionukcom
0,msg rajini comes
0,little meds say take every hours pain back took another hope dont die
0,wine flowing im nevering
0,sense foot penis
0,lol trust
0,sorry pain ok meet another night spent late afternoon casualty means havent done stuff42moro includes time sheets sorry
0,asking knw nt may ur frnds classmates
0,dear relieved westonzoyland going plan end
0,thk 530 lor dunno get tickets wat
0,smith waste dai wanna gayle
0,id onluy matters getting offcampus
1,goal arsenal henry liverpool henry scores simple shot yards pass bergkamp give arsenal goal margin 78 mins
1,sorry missed call lets talk time im 07090201529
0,told accenture confirm true
0,carlos took leave minute
0,love daddy make scream pleasure going slap ass dick
0,aldrine rakhesh ex rtm herepls callurgent
0,aiyah ok already lar nydc wheellock
1,urgent trying contact todays draw shows £800 prize guaranteed call 09050001295 land line claim a21 valid 12hrs
0,dun believe wat
0,happy new year ur familymay new year bring happiness stability tranquility ur vibrant colourful life
0,hi hope ur day good back walk table booked half eight let know ur coming
0,aiyo cos sms neva reply wait reply lar tot havent finish ur lab wat
0,good baby
0,de asking like
1,double mins double txt 12 price linerental latest orange bluetooth mobiles call mobileupd8 latest offers 08000839402 call2optoutlf56
0,gal boy walking park galcan hold ur hand boyy think would run away galno jst wana feels walking heaven princegn
0,im stuck da middle da row da right hand side da lt
0,going ride bike
0,oz guy kinda flaky one friend interested picking ltgt worth tonight possible
0,yeah don‘t stand close tho you‘ll catch something
0,dear heroi leaving qatar tonite apt opportunitypls keep touch ltemailgt kerala
0,ok chinese food way get fat youre paying lipo
0,gosh pain spose better come
0,jay says hell put ltgt
0,well told others youd marry
0,problem renewal ill right away dont know details
0,well theres still bit left guys want tonight
0,already squatting new way walking
1,talk sexy make new friends fall love worlds discreet text dating service text vip 83110 see could meet
0,ok thanx
0,dont number gonna massive pain ass id rather get involved thats possible
0,em olowoyey uscedu great time argentina sad secretary everything blessing
